,created_at,text,user_id
2464,Sat Mar 14 04:44:42 +0000 2020,RT @ezralevant: Trudeau refuses to cancel direct flights from China. Today planes landed from Shanghai,1047613697752014848
2465,Sat Mar 14 04:44:42 +0000 2020,"RT @Mook931106: Let's cheer for wonho today and await  for what's next!  \u0e21\u0e32\u0e40\u0e0a\u0e35\u0e22\u0e23\u0e4c\u0e27\u0e2d\u0e19\u0e42\u0e2e\u0e01\u0e31\u0e19\u0e40\u0e16\u0e2d\u0e30 \u0e41\u0e25\u0e30\u0e04\u0e2d\u0e22\u0e14\u0e39\u0e27\u0e48\u0e32\u0e08\u0e30\u0e21\u0e35\u0e2d\u0e30\u0e44\u0e23\u0e40\u0e01\u0e34\u0e14\u0e02\u0e36\u0e49\u0e19\u0e15\u0e48\u0e2d\u0e44\u0e1b !!  \n\n\u0e41\u0e1b\u0e25\u0e27\u0e48\u0e32\u2026""",998199875442425856
2466,Sat Mar 14 04:44:42 +0000 2020,"@Tahoe_TV I swear I was just thinking about this earlier today! At the beginning of the year I was sick for like th\u2026 https:\/\/t.co\/bq6DXVU528""",2883718163
2467,Sat Mar 14 04:44:42 +0000 2020,"But the governor thanked Trump and Pence for giving him the resources to do this. Gee Doc I guess you are full of p\u2026 https:\/\/t.co\/9DssfpnnWB""",498040541
2468,Sat Mar 14 04:44:42 +0000 2020,"RT @MiguelVAnMa: So sad to hear lil tecca passed away in a car accident today. He will be missed.\n#ripliltecca #rip #legend""",1238664642504855552
2469,Sat Mar 14 04:44:42 +0000 2020,"RT @lavenderice: T___T thanks for the orders on my store today. it helped a bit with the losses of having to travel to naka-kon just to hav\u2026""",180162287
2470,Sat Mar 14 04:44:42 +0000 2020,"The world is adopting Indian Standards...""",733879350815117313
2471,Sat Mar 14 04:44:42 +0000 2020,"RT @ryanmeili: Important letter from @WotherspoonT to the finance minister on the need for provincial action to counter the economic impact\u2026""",1054149497943662592
2472,Sat Mar 14 04:44:42 +0000 2020,"RT @ay_its_brian: people who were racist against asians dont deserve any of this lmao""",1165432236394442752
2473,Sat Mar 14 04:44:42 +0000 2020,"RT @JonathanTurley: Fairfax schools just closed today after a few hours ago sending out medical information and testimonials that there is\u2026""",450977194
2474,Sat Mar 14 04:44:42 +0000 2020,"RT @AmitShah: I thank PM @narendramodi ji for approving the reconstruction plan for Yes Bank in today\u2019s cabinet. This step will boost the t\u2026""",1195197554171899905
2475,Sat Mar 14 04:44:10 +0000 2020,"Laying my grandmother to rest today \u2764\ufe0f\ud83d\udd4a\ufe0f""",1513804447
2476,Sat Mar 14 04:44:42 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),712854658302218242
2477,Sat Mar 14 04:44:42 +0000 2020,"RT @nctconfess: (nctea) two years ago today! bukannya nggak bersyukur sama nct yang sekarang tapi jujur era empathy tuh seru dan memorable\u2026""",946958734332346368
2478,Sat Mar 14 04:44:42 +0000 2020,I'm inviting you to join OGTask,1196090364110594053
2479,Sat Mar 14 04:44:42 +0000 2020,RT @RamenhaeMXMB: WONHO IS COMING BACK Y'ALL,866587751113564160
2480,Sat Mar 14 04:44:42 +0000 2020,"RT @wef: These are 7 of the most exciting breakthroughs in healthcare today https:\/\/t.co\/CZyUn01lxr #healthcare https:\/\/t.co\/6onVHgY4bX""",290747434
2481,Sat Mar 14 04:44:08 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",597155502
2482,Sat Mar 14 04:44:42 +0000 2020,With the industry booming,1231800203964895233
2483,Sat Mar 14 04:44:42 +0000 2020,RT @BenjaminNorton: If you took a US history class,191285951
2484,Sat Mar 14 04:44:42 +0000 2020,RT @meaganmday: The ideas Bernie Sanders been pushing for decades now suddenly appear to many as the rational and humane course of action,1042528055691030528
2485,Sat Mar 14 04:44:09 +0000 2020,Today I went to buy heartbreak weather,859210446645022721
2486,Sat Mar 14 04:44:06 +0000 2020,RT @flawlindss_: I found out today that my dog,330096514
2487,Sat Mar 14 04:44:42 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",776384834927104000
2488,Sat Mar 14 04:44:42 +0000 2020,"RT @RRidley11: @althiaraj How is shutting down the gov acting in the best interest of the country! They are going home! Trudeau runs to hid\u2026""",2993334293
2489,Sat Mar 14 04:44:42 +0000 2020,RT @adrianfine: Folks,1123692001453416448
2490,Sat Mar 14 04:44:42 +0000 2020,"RT @gabe_g2i: Update: Here is a thread about how impossible it is to get tested for Covid-19. Believe me I just tried today. It's scary. Pl\u2026""",3166283436
2491,Sat Mar 14 04:44:43 +0000 2020,RT @Piki_pictures: [#\uac9c\ucc98\ub3cc]\n\ud654\uc774\ud2b8\ub370\uc774\uc5d0 \uc120\ubb3c\ucc98\ub7fc \ucc3e\uc544\uc640 \uc6b0\ub2f9\ud0d5\ud0d5 \ub09c\uc7a5\ud310 \uccb4\ud5d8\ud558\uace0 \uac04 CIX!\n\uc7a0\uc2dc \ud6c4 \ubc24 10\uc2dc,936965624047140866
2492,Sat Mar 14 04:44:43 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",1188190838
2493,Sat Mar 14 04:44:43 +0000 2020,"RT @BardiUpdatess: Cardi\u2019s video she posted of Trump earlier today already has over 10 million views &amp; she gained another 75K followers on\u2026""",943134560333811713
2494,Sat Mar 14 04:44:43 +0000 2020,"@cujowasagoodboy @BethLynch2020 @CNN Receipts!! \n\nhttps:\/\/t.co\/7h2UUZEWeU""",1196845736329142272
2495,Sat Mar 14 04:44:43 +0000 2020,"RT @H_H_Ta6: @kino_kunkun @4NK32 Today's maimaiDX Newspaper!!!!!!\n\u8d85\u7279\u5927\u53f7\uff01\uff01\uff01\n\n\u79c1\u3001\u3064\u3044\u306b\u8a95\u751f\u3057\u307e\u3057\u305f\ud83e\udd23\n\n\u7523\u9053\u629c\u3051\u3066\u304b\u3089\u3081\u3063\u3061\u3083\u7dca\u5f35\u3057\u305f\u2026w\n\n\u307f\u3093\u306a\u304a\u3081\u3067\u3068\u3046\u30b3\u30e1\u30f3\u30c8\u5f85\u3063\u3066\u308b\u3088\ud83d\ude03""",3254237641
2496,Sat Mar 14 04:44:43 +0000 2020,"RT @byletri: Today has been politics day but back to our regularly scheduled fe3h \n\ncheck this man out. Isn\u2019t he cute https:\/\/t.co\/4mIjXAbB\u2026""",1061688062479159296
2497,Sat Mar 14 04:44:07 +0000 2020,"UFO in orbit of the Sun Review of imaging satellite SOHO STEREO for November 30 2012\na myunhauzen74 video\non\u2026 https:\/\/t.co\/pHEoNReTtZ""",264579898
2498,Sat Mar 14 04:44:43 +0000 2020,"RT @zadidoll: @jamesfx33 @Ali_and_beyond @crazyfckinvegan While I didn\u2019t mention an economic factor keep in mind many countries have a high\u2026""",325109433
2499,Sat Mar 14 04:44:43 +0000 2020,RT @SherriBucher: I have been saying for some time now,42251939
2500,Sat Mar 14 04:44:17 +0000 2020,"@LuLucy8 @gotpartyfavorz @PaymanBenz I had not even thought of getting one for my elderly father till today. It seems so logical now.""",98903593
2501,Sat Mar 14 04:44:43 +0000 2020,"RT @emanthecreator: Ok ok. Last one for today. I promise \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude02 https:\/\/t.co\/f1dPdno0BM""",169610730
2502,Sat Mar 14 04:44:43 +0000 2020,"I got matte on my nails for the first time today and I already hate it. Everything is sticking to it \ud83d\ude02""",409788838
2503,Sat Mar 14 04:44:43 +0000 2020,RT @global_pmgirls: [\ud83d\udcf8] 20.03.14\n\n[#ParkSoeun] Everyone,3534177012
2504,Sat Mar 14 04:44:43 +0000 2020,"RT @imKBRshanthnu: #VaathiStepu challenge accepted @anirudhofficial bruhh\ud83d\udcaa\ud83c\udffb\nPromo of our version of \n#\u0bb5\u0bbe\u0ba4\u0bcd\u0ba4\u0bbf\u0b95\u0bae\u0bcd\u0bae\u0bbf\u0b99\u0bcd\u0b92\u0ba4\u0bcd\u0ba4\u0bc1 \ud83d\udd25wid \n#KikisDanceS\u2026""",915889082223362049
2505,Sat Mar 14 04:44:43 +0000 2020,"RT @RamenhaeMXMB: \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d I'M LAUGHING AT THESE CLOWNS RIGHT NOW \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\nLet me add more pain in your ass with today's hashtag: #WonhoIsCleared\nKar\u2026""",1075422078625566720
2506,Sat Mar 14 04:44:43 +0000 2020,"RT @ryangrim: \""I was one of the sponsors of the Endangered Species Act",80919423
2507,Sat Mar 14 04:44:43 +0000 2020,RT @DrMaggieWells: @BarbaraBoxer Senator,101629348
2508,Sat Mar 14 04:44:43 +0000 2020,RT @ezralevant: Trudeau refuses to cancel direct flights from China. Today planes landed from Shanghai,1059199079832412160
2509,Sat Mar 14 04:44:43 +0000 2020,RT @unscriptedmike: Trump staged a remarkable comeback today. It was historic. It was epic. Come on,143968173
2510,Sat Mar 14 04:44:16 +0000 2020,"RT @JoyAnnReid: \""I don't take responsibility at all.\"" That's the headline from today's Trump statement and press conference.""",2378933798
2511,Sat Mar 14 04:44:43 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2779791707
2512,Sat Mar 14 04:44:43 +0000 2020,"RT @hyunbug: somebody fucking mentioned how today in korea is the 14th....\nmay 14th they debuted...\nnovember 14th the got their first win..\u2026""",890560553357381633
2513,Sat Mar 14 04:44:33 +0000 2020,"RT @BillSimmons: The good news is that at least one incompetent president decided to resign today.""",444299306
2514,Sat Mar 14 04:44:43 +0000 2020,"RT @lauvsongs: i will not let my mind fuck me up today""",1158225444543463424
2515,Sat Mar 14 04:44:43 +0000 2020,RT @Piki_pictures: [#\uac9c\ucc98\ub3cc]\n\ud654\uc774\ud2b8\ub370\uc774\uc5d0 \uc120\ubb3c\ucc98\ub7fc \ucc3e\uc544\uc640 \uc6b0\ub2f9\ud0d5\ud0d5 \ub09c\uc7a5\ud310 \uccb4\ud5d8\ud558\uace0 \uac04 CIX!\n\uc7a0\uc2dc \ud6c4 \ubc24 10\uc2dc,893715646512480257
2516,Sat Mar 14 04:44:43 +0000 2020,"RT @NeoRust: Today wearing a Q tshirt...\nDonating blood\nWith @matteosalvinimi \n#nocoincidences\n#Godspeed\n#Wearetheplane \n#QAnon \n#TheGreatA\u2026""",4805891677
2517,Sat Mar 14 04:44:43 +0000 2020,"RT @BradyOnAir: FORGET CORONAVIRUS TODAY IS THE DAY KRABS FRIES. https:\/\/t.co\/Xr5nzQIxvu""",882459880417841152
2518,Sat Mar 14 04:44:43 +0000 2020,"RT @jimmy_dore: The 2016 primary elections was 100% rigged &amp; yet democrats still voted for Hillary anyway without ever holding the DNC acco\u2026""",65587835
2519,Sat Mar 14 04:44:43 +0000 2020,RT @RamenhaeMXMB: WONHO IS COMING BACK Y'ALL,1083743730564325377
2520,Sat Mar 14 04:44:43 +0000 2020,"RT @ADAMRAYOKAY: Met a few bad bitches today\ud83d\udda4 thank you @fentybeauty !!!! https:\/\/t.co\/0MEZCfGXoB""",2945449686
2521,Sat Mar 14 04:44:44 +0000 2020,"My dissociative personality makes it so I can survive in today\u2019s world because idgaf about anything""",333534835
2522,Sat Mar 14 04:44:43 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes https:\/\/t.co\/VWhxO991C2""",4626718212
2523,Sat Mar 14 04:44:12 +0000 2020,"RT @MiguelVAnMa: So sad to hear lil tecca passed away in a car accident today. He will be missed.\n#ripliltecca #rip #legend""",1238666829444382722
2524,Sat Mar 14 04:44:44 +0000 2020,"RT @evandiloreto: today WOULD be friday the 13th""",1584070843
2525,Sat Mar 14 04:44:44 +0000 2020,"RT @OmegaPearl: Let\u2019s try to get to 275000 today!!! #Lane_RYS20 https:\/\/t.co\/SwjB8brw5i""",709714589454344192
2526,Sat Mar 14 04:44:44 +0000 2020,RT @nadineberdin: Today,950014506628820993
2527,Sat Mar 14 04:44:44 +0000 2020,"You got to love'um watch it! Hahaha. https:\/\/t.co\/N8k0q0P6HY""",835450938424950784
2528,Sat Mar 14 04:44:44 +0000 2020,RT @issarieff: aku suka dengan ayat ni,3448857197
2529,Sat Mar 14 04:44:44 +0000 2020,RT @Piki_pictures: [#\uac9c\ucc98\ub3cc]\n\ud654\uc774\ud2b8\ub370\uc774\uc5d0 \uc120\ubb3c\ucc98\ub7fc \ucc3e\uc544\uc640 \uc6b0\ub2f9\ud0d5\ud0d5 \ub09c\uc7a5\ud310 \uccb4\ud5d8\ud558\uace0 \uac04 CIX!\n\uc7a0\uc2dc \ud6c4 \ubc24 10\uc2dc,864794304
2530,Sat Mar 14 04:44:44 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2765173574
2531,Sat Mar 14 04:44:44 +0000 2020,RT @Bams_Jnr: Today,1071339205773717505
2532,Sat Mar 14 04:44:44 +0000 2020,"RT @ldrinkh20: Great now we have to deal with mummies too""",614687056
2533,Sat Mar 14 04:44:08 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1334711066
2534,Sat Mar 14 04:44:44 +0000 2020,"RT @TheKhbri_: #AsmSquad\n\nAccording To my poll 75% #Asim Fans Are ready for Today's Mini trend. Be Ready Save only 250-300 Drafts !\n\nTaglin\u2026""",956899773377757184
2535,Sat Mar 14 04:44:44 +0000 2020,"RT @GGrandmag73: There are at least two women I have seen.  Saw Dr. Brix today at the President's press conference.  Very impressive woman\u2026""",1694656165
2536,Sat Mar 14 04:44:44 +0000 2020,"RT @waenaglariel: \u0e40\u0e19\u0e35\u0e48\u0e22 \u0e17\u0e35\u0e48 US \u0e08\u0e30\u0e15\u0e23\u0e27\u0e08 #COVID \u0e17\u0e35\u0e04\u0e48\u0e32\u0e43\u0e0a\u0e49\u0e08\u0e48\u0e32\u0e22\u0e15\u0e48\u0e2d\u0e2b\u0e31\u0e27 4\u0e2b\u0e21\u0e37\u0e48\u0e19\u0e01\u0e27\u0e48\u0e32\u0e1a\u0e32\u0e17 \u0e1c\u0e39\u0e49\u0e41\u0e17\u0e19\u0e40\u0e02\u0e32\u0e0a\u0e48\u0e27\u0e22\u0e1a\u0e35\u0e1a\u0e04\u0e2d\u0e01\u0e23\u0e21\u0e04\u0e27\u0e1a\u0e04\u0e38\u0e21\u0e42\u0e23\u0e04\u0e43\u0e2b\u0e49\u0e0a\u0e32\u0e27\u0e2d\u0e40\u0e21\u0e23\u0e34\u0e01\u0e31\u0e19\u0e15\u0e23\u0e27\u0e08\u0e44\u0e14\u0e49\u0e1f\u0e23\u0e35 \u0e19\u0e35\u0e48\u0e04\u0e37\u0e2d\u2026""",377433710
2537,Sat Mar 14 04:44:44 +0000 2020,"RT @OnlyNakedTruth: For all fans of that man-child.\nThis despite his own wife testing positive for #WuhanCoronavius""",706515121573474305
2538,Sat Mar 14 04:44:02 +0000 2020,RT @marklevinshow: 1. Excellent.\nI\u2019ve never seen a more transparent,180053562
2539,Sat Mar 14 04:44:44 +0000 2020,"RT @DigitalLeft: Did Joe Biden lie today about being \""one of the sponsors of the endangered species act\""??\n\nhttps:\/\/t.co\/qRmXwdu83F? https:\u2026""",1134572869328015365
2540,Sat Mar 14 04:44:44 +0000 2020,"RT @HarizRafley: \""One day\"" jodoh kau akan sampai.\n\nIngat bukannya \""Today\""\n\nSo tak perlu kau fikir \""Everyday\""\n\nMohon hadam.""",1173551681151221765
2541,Sat Mar 14 04:44:44 +0000 2020,"RT @MinModulation: WAIT BOCCHI NO DON'T GO OUTSIDE TO MAKE FRIENDS TODAY""",1229813046459105283
2542,Sat Mar 14 04:44:44 +0000 2020,RT @ieropiss: today i give u shitty quality zombie frank,871506001236774912
2543,Sat Mar 14 04:44:44 +0000 2020,"RT @jeffzrebiec: New from Ravens: \u201cPublic health and safety have always been top priorities for the Ravens. Due to the rapidly evolving COV\u2026""",1167469843
2544,Sat Mar 14 04:44:06 +0000 2020,"RT @everthing_y: Today is Stare out OPV day! 55555555 My eyes gonna turn red and my cheek gonna hurt for sure from watching all the OPVs \ud83e\udd23\ud83e\udd23\u2026""",1051367520089886720
2545,Sat Mar 14 04:44:44 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1124839728
2546,Sat Mar 14 04:44:44 +0000 2020,"RT @davelackie: Today's luxe beauty giveaway is Lancome L'Absolu Lacquer Liquid Lip Colour in First Date and Only You. Perfect shade for da\u2026""",4592112983
2547,Sat Mar 14 04:44:08 +0000 2020,"RT @GAFollowers: Seen today in Dunwoody https:\/\/t.co\/wRKqtbiqU1""",1104897318065704960
2548,Sat Mar 14 04:44:44 +0000 2020,"RT @lauvsongs: i will not let my mind fuck me up today""",1180232719013310466
2549,Sat Mar 14 04:44:44 +0000 2020,"RT @Tazanna_Sandra: This toddler leading grace is the sweetest thing you'll see today. \u2764\ufe0f\ud83d\ude2d https:\/\/t.co\/7MoJAlLQra""",337213102
2550,Sat Mar 14 04:44:44 +0000 2020,RT @JoyTaylorTalks: No #DANCEPARTYFRIDAY this week,968670863812898816
2551,Sat Mar 14 04:44:44 +0000 2020,"Have y\u2019all seen how the markets been looking \ud83d\ude02 my family had to real life shop today not even for extra groceries b\u2026 https:\/\/t.co\/wjA3lQzU5a""",1261228920
2552,Sat Mar 14 04:44:44 +0000 2020,RT @srinivasiyc: No documents needed for NPR - @AmitShah \n\nThe very same HM who had made arrogant declarations regarding #CAA_NRC_NPR,1214565361590210562
2553,Sat Mar 14 04:44:45 +0000 2020,"@AFP @edwardesjones Now we need to encourage each other. So we have to get out of this disaster quickly.\nhttps:\/\/t.co\/bbwYf1BtHx""",1170667779751477248
2554,Sat Mar 14 04:44:45 +0000 2020,"RT @ChrisJansing: I spent two and a half years covering the WH. MANY press conferences. Reporters\u2019 microphones were never cut off.  But  to\u2026""",1099485578289135616
2555,Sat Mar 14 04:44:45 +0000 2020,"@Yuvaraj04621873 \ud83e\udd17\ud83d\ude0d\ud83e\udd14 \u0b87\u0bb0\u0bc1\u0ba4\u0bbe\u0bb3\u0bc1\u0bae\u0bcd \u0bae\u0bb0\u0bbf\u0baf\u0bbe\u0ba4\u0bc8\u0b95\u0bcd\u0b95\u0bc1 \u0ba4\u0bbe\u0ba9\u0bcd \u0b95\u0bc7\u0b9f\u0bcd\u0b9f\u0ba9\u0bcd \u0b85\u0ba3\u0bcd\u0ba3\u0bbe \u0ba8\u0bc0\u0b99\u0bcd\u0b95 \u0b9f\u0bcd\u0bb5\u0bc0\u0b9f\u0bcd\u0b9f\u0bb0\u0bcd \u0bb2 irukrathunala than na \u0b9f\u0bcd\u0bb5\u0bc0\u0b9f\u0bcd\u0b9f\u0bb0\u0bcd pak\u2026 https:\/\/t.co\/5wP6jqcZv4""",2513644856
2556,Sat Mar 14 04:44:45 +0000 2020,RT @Piki_pictures: [#\uac9c\ucc98\ub3cc]\n\ud654\uc774\ud2b8\ub370\uc774\uc5d0 \uc120\ubb3c\ucc98\ub7fc \ucc3e\uc544\uc640 \uc6b0\ub2f9\ud0d5\ud0d5 \ub09c\uc7a5\ud310 \uccb4\ud5d8\ud558\uace0 \uac04 CIX!\n\uc7a0\uc2dc \ud6c4 \ubc24 10\uc2dc,938926402031767552
2557,Sat Mar 14 04:44:45 +0000 2020,"RT @rcondillac: Take a 22 second break from #COVID19 and watch this video from @HBKidsHospital School to put a smile on your face!""",2557859383
2558,Sat Mar 14 04:44:45 +0000 2020,RT @AdrienneLaF: 2 weeks ago: Italy had 322 confirmed cases of the coronavirus\n1 week ago: 2,2396758689
2559,Sat Mar 14 04:44:45 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),173781326
2560,Sat Mar 14 04:44:45 +0000 2020,RT @tyleroakley: me,271638187
2561,Sat Mar 14 04:44:45 +0000 2020,"RT @thename: @jeneps \""brevity of the interactions\""?!\n\nToday I learned POTUS' doctor believes in the 5 second rule for #coronavirus""",134790907
2562,Sat Mar 14 04:44:45 +0000 2020,RT @HonorDecency: I was nauseated at Pence's 'performance' today. He should have been dressed in a cheerleader outfit,3615369797
2563,Sat Mar 14 04:44:45 +0000 2020,RT @Piki_pictures: [#\uac9c\ucc98\ub3cc]\n\ud654\uc774\ud2b8\ub370\uc774\uc5d0 \uc120\ubb3c\ucc98\ub7fc \ucc3e\uc544\uc640 \uc6b0\ub2f9\ud0d5\ud0d5 \ub09c\uc7a5\ud310 \uccb4\ud5d8\ud558\uace0 \uac04 CIX!\n\uc7a0\uc2dc \ud6c4 \ubc24 10\uc2dc,981178192143659015
2564,Sat Mar 14 04:44:45 +0000 2020,"Update: I ate 3 meals today""",856221241010659328
2565,Sat Mar 14 04:44:15 +0000 2020,@TeamTrump @realDonaldTrump Trump didn\u2019t have anything resembling a plan until today,867157331494268929
2566,Sat Mar 14 04:44:16 +0000 2020,"@realDonaldTrump \""Anyone who needs a test can get one. Today\"".\n\nI didn't close down the NSC Global Health Pandemic\u2026 https:\/\/t.co\/0Nq1CW1jiZ""",1871893321
2567,Sat Mar 14 04:44:45 +0000 2020,"RT @KAZ_TheNatural: \u3010\u307e\u304e\u3089\u308f\u3057\u3044\u7cfb\uff13\u30bb\u30c3\u30c8\u3011\n\n\u2780\nWhat do you do for a living?\n\u304a\u4ed5\u4e8b\u306f\u4f55\u3092\uff1f\nWhat do you do on Sunday?\n\u65e5\u66dc\u65e5\u306f\u4f55\u3057\u3066\u308b\uff1f\n\n\u2461\nWhat's the date today?\n\u4eca\u65e5\u306f\u2026""",1524292818
2568,Sat Mar 14 04:44:45 +0000 2020,"RT @funder: I bet Trump\u2019s late for the press conference because he\u2019s worried once he speaks the stock market will lose today\u2019s gains.""",79281224
2569,Sat Mar 14 04:44:45 +0000 2020,"RT @castpixel: Read Only Memories 3 is out today! This my cover \n#pixelart #comics https:\/\/t.co\/FUyX2gHwZi""",19329138
2570,Sat Mar 14 04:44:45 +0000 2020,RT @glowsticKsss: Yessss daddy,2903626960
2571,Sat Mar 14 04:44:45 +0000 2020,"I just feel so off today""",2872143504
2572,Sat Mar 14 04:44:17 +0000 2020,"My Bestie took his first Testosterone Shot today! Im so proud of him \n#itBegins #CountdownisOn #HeHim \nCan he get s\u2026 https:\/\/t.co\/OqgnuW83q3""",27889201
2573,Sat Mar 14 04:44:45 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),280002187
2574,Sat Mar 14 04:44:45 +0000 2020,RT @BlinkVotingCrew: [\ud83d\udea8] D-8 MASS VOTING \n\nBLINKs,982165460505452550
2575,Sat Mar 14 04:44:45 +0000 2020,RT @JoelOsteen: When the odds are against you and you don\u2019t see how it could work out,751260994085675008
2576,Sat Mar 14 04:44:45 +0000 2020,"CAN. HOME. DEPOT. JUST. DO. THIS. \ud83d\ude02\ud83e\udd2d @HDTeam0568""",1618477490
2577,Sat Mar 14 04:44:45 +0000 2020,"Today was a good day. We got V\u2019s OST   AND  Wonho cleared of charges!! We thriving!""",224476855
2578,Sat Mar 14 04:44:45 +0000 2020,"RT @DexertoIntel: Someone\u2019s uninstalling #Warzone today \ud83e\udd23\n\n(Credit: u\/ky2391) https:\/\/t.co\/uXgfaznel5""",2909303018
2579,Sat Mar 14 04:44:45 +0000 2020,"Here is some more useful information being brought to you by #DontPanic \nI hope it helps\ud83d\ude42""",2955123078
2580,Sat Mar 14 04:44:45 +0000 2020,"The blonde girl moving out of offenhauer west today\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d""",862418644478906368
2581,Sat Mar 14 04:44:45 +0000 2020,@Bzubyk Here's some more good news. We have a math problem in BC that can go either way,377709113
2582,Sat Mar 14 04:44:45 +0000 2020,"He needs to talk about his dude CornPop some more""",21824130
2583,Sat Mar 14 04:44:16 +0000 2020,"update: didn\u2019t get stabbed \nfeeling: disappointed""",2839530972
2584,Sat Mar 14 04:44:46 +0000 2020,"RT @jimmy_dore: The 2016 primary elections was 100% rigged &amp; yet democrats still voted for Hillary anyway without ever holding the DNC acco\u2026""",285729938
2585,Sat Mar 14 04:44:45 +0000 2020,RT @Howl_it: With today's update,1208104667667927043
2586,Sat Mar 14 04:44:46 +0000 2020,"sana all.""",1107649109505114112
2587,Sat Mar 14 04:44:46 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",957395039814148096
2588,Sat Mar 14 04:44:46 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1138666580097753088
2589,Sat Mar 14 04:44:46 +0000 2020,RT @dakota_portugal: 8 years ago today,547846968
2590,Sat Mar 14 04:44:46 +0000 2020,"Today was Friday the 13th and I have to say I\u2019m extremely upset I didn\u2019t hear any Friday the 13th spooky jokes or a\u2026 https:\/\/t.co\/xoxUpUsV5M""",2895169894
2591,Sat Mar 14 04:44:46 +0000 2020,RT @DavidJollyFL: I know we largely ignore this guy now,1029779257
2592,Sat Mar 14 04:44:46 +0000 2020,"RT @seefrvncis: if you ever did me dirty I\u2019m doing so good now I probably forgot if we being 100 today.""",22640343
2593,Sat Mar 14 04:44:29 +0000 2020,"RT @jimmy_dore: The 2016 primary elections was 100% rigged &amp; yet democrats still voted for Hillary anyway without ever holding the DNC acco\u2026""",154139718
2594,Sat Mar 14 04:44:46 +0000 2020,"RT @madyjumps: these athletes found out they would no longer have an outdoor track season in the middle of practice today. they were bummed\u2026""",1189234953881640960
2595,Sat Mar 14 04:44:46 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2428814761
2596,Sat Mar 14 04:44:46 +0000 2020,"RT @rsprasad: In view of the concerns related to #CoronaOutbreak and on the request of @nasscom today @DoT_India has provided for certain e\u2026""",1220351070460727296
2597,Sat Mar 14 04:44:46 +0000 2020,"RT @finalfantasyvii: Today we're giving you a closer look at three dynamic #PS4 #FinalFantasy VII Remake themes!\n\nThese aren't the only the\u2026""",3171453715
2598,Sat Mar 14 04:44:46 +0000 2020,RT @SteveSchmidtSES: WORTH REPEATING INDEED.  IN 2018,276207099
2599,Sat Mar 14 04:44:46 +0000 2020,"RT @JayneMarie007: \ud83d\udd25Critical Now \ud83d\udce2\n\n\ud83c\udd98 HARRIS COUNTY ANIMAL SHELTER HOUSTON #TEXAS\ud83c\udd98\n\n \u203c\ufe0f Could Be Killed TODAY\ud83d\udc89\n \n \ud83d\udce3 Pls Share! #Adopt #Fost\u2026""",901289252457246720
2600,Sat Mar 14 04:44:46 +0000 2020,"@ScoutMartinez @GeoffGrammer @KarenTrujillolc @_JaceWhite_ @GovMLG @ABQJournal @_NMAA @NFHSNetwork @JamesDYodice\u2026 https:\/\/t.co\/tHqGEw2SqL""",512771571
2601,Sat Mar 14 04:44:31 +0000 2020,"RT @niya_black: Please be in prayer for my baby sister. She has been missing since 2 am. We're in Durham NC. Her name is Sarah Black. Pray\u2026""",1395636110
2602,Sat Mar 14 04:44:07 +0000 2020,"RT @tinker_barb: Lost a friend today because of my support for Trump. Their choice not mine.\n\nI have never said a hurtful or negative thing\u2026""",954432852216762368
2603,Sat Mar 14 04:44:46 +0000 2020,"RT @piersmorgan: Only fair thing to do is abandon this season &amp; start all over again in August as if it never happened. Heart-breaking for\u2026""",288352575
