competent,Positive,1
complacency,Positive,1
complement,Positive,1
complementary,Positive,1
completely,Positive,1
completeness,Positive,1
completing,Positive,1
completion,Positive,1
compliance,Positive,1
compliant,Positive,1
complicity,Positive,1
compliment,Positive,1
composed,Positive,1
composer,Positive,1
composure,Positive,1
comprehend,Positive,1
comprehensive,Positive,1
comrade,Positive,1
concentric,Positive,1
conciliation,Positive,1
concluding,Positive,1
concord,Positive,1
concordance,Positive,1
condolence,Positive,1
condone,Positive,1
conducive,Positive,1
conductivity,Positive,1
confederate,Positive,1
confess,Positive,1
confidence,Positive,1
confident,Positive,1
confirmed,Positive,1
conformance,Positive,1
congenial,Positive,1
congratulatory,Positive,1
congregation,Positive,1
congruence,Positive,1
connoisseur,Positive,1
conscience,Positive,1
conscientious,Positive,1
consciousness,Positive,1
consecration,Positive,1
conservation,Positive,1
conserve,Positive,1
considerable,Positive,1
considerate,Positive,1
consistency,Positive,1
console,Positive,1
consonant,Positive,1
constancy,Positive,1
constant,Positive,1
constitutional,Positive,1
construct,Positive,1
consummate,Positive,1
contact,Positive,1
contemplation,Positive,1
content,Positive,1
continue,Positive,1
contour,Positive,1
contribute,Positive,1
contributor,Positive,1
convenience,Positive,1
convenient,Positive,1
convent,Positive,1
convention,Positive,1
conversant,Positive,1
conversational,Positive,1
convert,Positive,1
convince,Positive,1
cool,Positive,1
coolness,Positive,1
cooperate,Positive,1
cooperating,Positive,1
cooperation,Positive,1
cooperative,Positive,1
core,Positive,1
coronation,Positive,1
corporation,Positive,1
corporeal,Positive,1
corrective,Positive,1
correspondence,Positive,1
corroborate,Positive,1
cosmopolitan,Positive,1
cosy,Positive,1
council,Positive,1
counsel,Positive,1
counselor,Positive,1
count,Positive,1
countess,Positive,1
courage,Positive,1
courageous,Positive,1
courteous,Positive,1
courtesy,Positive,1
courtship,Positive,1
cove,Positive,1
covenant,Positive,1
cradle,Positive,1
craft,Positive,1
craftsman,Positive,1
cream,Positive,1
create,Positive,1
creative,Positive,1
credence,Positive,1
credential,Positive,1
credibility,Positive,1
credible,Positive,1
credit,Positive,1
creditable,Positive,1
credited,Positive,1
crescendo,Positive,1
critique,Positive,1
crowning,Positive,1
crucial,Positive,1
crystal,Positive,1
cuddle,Positive,1
culinary,Positive,1
culmination,Positive,1
cultivate,Positive,1
cultivated,Positive,1
cultivation,Positive,1
culture,Positive,1
cunning,Positive,1
curable,Positive,1
curiosity,Positive,1
curl,Positive,1
cushion,Positive,1
customer,Positive,1
cute,Positive,1
cutters,Positive,1
dame,Positive,1
dance,Positive,1
daring,Positive,1
darling,Positive,1
dashing,Positive,1
daughter,Positive,1
dawn,Positive,1
deal,Positive,1
dear,Positive,1
debate,Positive,1
decency,Positive,1
decent,Positive,1
declaratory,Positive,1
dedication,Positive,1
defend,Positive,1
defended,Positive,1
defender,Positive,1
defending,Positive,1
defense,Positive,1
deference,Positive,1
definitive,Positive,1
degree,Positive,1
delectable,Positive,1
delegate,Positive,1
deliberate,Positive,1
delicious,Positive,1
delight,Positive,1
delighted,Positive,1
delightful,Positive,1
deliverance,Positive,1
delivery,Positive,1
democracy,Positive,1
demonstrable,Positive,1
demonstrative,Positive,1
dependent,Positive,1
depth,Positive,1
descriptive,Positive,1
deserve,Positive,1
deserved,Positive,1
designer,Positive,1
desirable,Positive,1
desiring,Positive,1
desirous,Positive,1
destination,Positive,1
detect,Positive,1
detection,Positive,1
determination,Positive,1
determined,Positive,1
develop,Positive,1
devotional,Positive,1
devout,Positive,1
dexterity,Positive,1
diamond,Positive,1
diary,Positive,1
dictionary,Positive,1
didactic,Positive,1
dietary,Positive,1
dignified,Positive,1
dignity,Positive,1
diligence,Positive,1
dinner,Positive,1
diplomacy,Positive,1
diplomatic,Positive,1
director,Positive,1
discovery,Positive,1
discreet,Positive,1
discretion,Positive,1
discretionary,Positive,1
discussion,Positive,1
disinfection,Positive,1
disposed,Positive,1
disseminate,Positive,1
distillation,Positive,1
distinction,Positive,1
ditty,Positive,1
diverse,Positive,1
diversified,Positive,1
diversion,Positive,1
divinity,Positive,1
doctor,Positive,1
doer,Positive,1
dogged,Positive,1
dolphin,Positive,1
dominate,Positive,1
don,Positive,1
donation,Positive,1
doubtless,Positive,1
dove,Positive,1
downy,Positive,1
duet,Positive,1
duke,Positive,1
durability,Positive,1
durable,Positive,1
dutiful,Positive,1
eager,Positive,1
eagerness,Positive,1
earl,Positive,1
earn,Positive,1
earnest,Positive,1
earnestly,Positive,1
earnestness,Positive,1
ease,Positive,1
easement,Positive,1
easygoing,Positive,1
eat,Positive,1
ecstasy,Positive,1
ecstatic,Positive,1
edification,Positive,1
educate,Positive,1
educated,Positive,1
educational,Positive,1
effective,Positive,1
efficacy,Positive,1
efficiency,Positive,1
efficient,Positive,1
effort,Positive,1
ejaculation,Positive,1
elaboration,Positive,1
elated,Positive,1
elder,Positive,1
elders,Positive,1
elect,Positive,1
electric,Positive,1
electricity,Positive,1
elegance,Positive,1
elegant,Positive,1
elevation,Positive,1
eligible,Positive,1
elite,Positive,1
eloquence,Positive,1
eloquent,Positive,1
elucidate,Positive,1
emancipation,Positive,1
embrace,Positive,1
emeritus,Positive,1
eminence,Positive,1
eminent,Positive,1
eminently,Positive,1
emir,Positive,1
empathy,Positive,1
empower,Positive,1
emulate,Positive,1
enable,Positive,1
enablement,Positive,1
enchant,Positive,1
enchanted,Positive,1
enchanting,Positive,1
encore,Positive,1
encourage,Positive,1
encouragement,Positive,1
encyclopedia,Positive,1
endeavor,Positive,1
endless,Positive,1
endow,Positive,1
endowed,Positive,1
endowment,Positive,1
endurance,Positive,1
endure,Positive,1
energetic,Positive,1
enforce,Positive,1
engaged,Positive,1
engaging,Positive,1
enhance,Positive,1
enjoy,Positive,1
enjoying,Positive,1
enlighten,Positive,1
enlightenment,Positive,1
enliven,Positive,1
enrich,Positive,1
ensemble,Positive,1
ensign,Positive,1
enterprising,Positive,1
entertain,Positive,1
entertained,Positive,1
entertaining,Positive,1
entertainment,Positive,1
enthusiasm,Positive,1
enthusiast,Positive,1
environ,Positive,1
ephemeris,Positive,1
epic,Positive,1
epitome,Positive,1
equality,Positive,1
equally,Positive,1
equilibrium,Positive,1
equity,Positive,1
erotic,Positive,1
errand,Positive,1
erudite,Positive,1
escape,Positive,1
esprit,Positive,1
essential,Positive,1
established,Positive,1
esteem,Positive,1
esthetic,Positive,1
ethical,Positive,1
ethics,Positive,1
evergreen,Positive,1
everlasting,Positive,1
evident,Positive,1
evolution,Positive,1
exalt,Positive,1
exaltation,Positive,1
exalted,Positive,1
exceed,Positive,1
excel,Positive,1
excellence,Positive,1
excellent,Positive,1
exchange,Positive,1
excitable,Positive,1
excitation,Positive,1
excite,Positive,1
excited,Positive,1
excitement,Positive,1
exciting,Positive,1
exemplary,Positive,1
exemption,Positive,1
exhilaration,Positive,1
exhort,Positive,1
exhortation,Positive,1
existence,Positive,1
exotic,Positive,1
expect,Positive,1
expectation,Positive,1
expedient,Positive,1
expedition,Positive,1
experienced,Positive,1
expert,Positive,1
expertise,Positive,1
explain,Positive,1
exquisite,Positive,1
exquisitely,Positive,1
extend,Positive,1
extensive,Positive,1
extra,Positive,1
extraordinary,Positive,1
extricate,Positive,1
exuberance,Positive,1
facilitate,Positive,1
facts,Positive,1
faculty,Positive,1
fain,Positive,1
fair,Positive,1
fairly,Positive,1
faith,Positive,1
faithful,Positive,1
fame,Positive,1
familiar,Positive,1
familiarity,Positive,1
famous,Positive,1
famously,Positive,1
fancy,Positive,1
fanfare,Positive,1
fascinating,Positive,1
fascination,Positive,1
fashionable,Positive,1
faultless,Positive,1
favorable,Positive,1
favorite,Positive,1
favoritism,Positive,1
fearless,Positive,1
feat,Positive,1
feature,Positive,1
feeling,Positive,1
felicity,Positive,1
fellow,Positive,1
fellowship,Positive,1
female,Positive,1
fertile,Positive,1
fervor,Positive,1
festival,Positive,1
festive,Positive,1
fete,Positive,1
fidelity,Positive,1
fiesta,Positive,1
finally,Positive,1
finery,Positive,1
finesse,Positive,1
fireball,Positive,1
fireproof,Positive,1
firmness,Positive,1
firstborn,Positive,1
fitting,Positive,1
fixture,Positive,1
flattering,Positive,1
fleet,Positive,1
flexibility,Positive,1
flirt,Positive,1
floral,Positive,1
flow,Positive,1
flowery,Positive,1
flush,Positive,1
flying,Positive,1
focus,Positive,1
fondness,Positive,1
food,Positive,1
football,Positive,1
forbearance,Positive,1
fore,Positive,1
forefathers,Positive,1
foregoing,Positive,1
foreman,Positive,1
forerunner,Positive,1
foresee,Positive,1
foreseen,Positive,1
foresight,Positive,1
forge,Positive,1
forgive,Positive,1
forgiven,Positive,1
forgiving,Positive,1
formative,Positive,1
formula,Positive,1
forte,Positive,1
forthcoming,Positive,1
fortify,Positive,1
fortitude,Positive,1
fortress,Positive,1
fortunate,Positive,1
fortune,Positive,1
forward,Positive,1
found,Positive,1
foundation,Positive,1
fragrant,Positive,1
frank,Positive,1
frankness,Positive,1
fraternal,Positive,1
freedom,Positive,1
freely,Positive,1
friend,Positive,1
friendliness,Positive,1
friendly,Positive,1
friendship,Positive,1
frisky,Positive,1
frolic,Positive,1
frugal,Positive,1
fruitful,Positive,1
fulfill,Positive,1
fulfillment,Positive,1
full,Positive,1
fully,Positive,1
fun,Positive,1
fundamental,Positive,1
fuse,Positive,1
fusion,Positive,1
gain,Positive,1
gaining,Positive,1
gallant,Positive,1
gallantry,Positive,1
galore,Positive,1
garden,Positive,1
garnet,Positive,1
garrison,Positive,1
gazette,Positive,1
gear,Positive,1
gem,Positive,1
general,Positive,1
generosity,Positive,1
generous,Positive,1
genial,Positive,1
genius,Positive,1
genteel,Positive,1
gentleman,Positive,1
gentleness,Positive,1
gentry,Positive,1
genuine,Positive,1
geranium,Positive,1
gift,Positive,1
gifted,Positive,1
gigantic,Positive,1
giggle,Positive,1
girder,Positive,1
giving,Positive,1
glad,Positive,1
gladness,Positive,1
glee,Positive,1
glide,Positive,1
glimmer,Positive,1
glittering,Positive,1
glorification,Positive,1
glorify,Positive,1
glory,Positive,1
gloss,Positive,1
glow,Positive,1
glowing,Positive,1
god,Positive,1
godly,Positive,1
godsend,Positive,1
gold,Positive,1
good,Positive,1
goodly,Positive,1
goodness,Positive,1
goods,Positive,1
goodwill,Positive,1
gorgeous,Positive,1
gospel,Positive,1
govern,Positive,1
grace,Positive,1
graceful,Positive,1
gracious,Positive,1
graciously,Positive,1
graduation,Positive,1
grandchildren,Positive,1
grandeur,Positive,1
grandmother,Positive,1
grant,Positive,1
granted,Positive,1
grateful,Positive,1
gratify,Positive,1
gratitude,Positive,1
greater,Positive,1
greatness,Positive,1
green,Positive,1
greeting,Positive,1
gregarious,Positive,1
grin,Positive,1
grist,Positive,1
grit,Positive,1
groundwork,Positive,1
grow,Positive,1
growth,Positive,1
guarantee,Positive,1
guard,Positive,1
guardian,Positive,1
guardianship,Positive,1
gubernatorial,Positive,1
guidance,Positive,1
guide,Positive,1
guidebook,Positive,1
guru,Positive,1
guts,Positive,1
gymnast,Positive,1
habitat,Positive,1
hail,Positive,1
hale,Positive,1
handy,Positive,1
happily,Positive,1
happiness,Positive,1
happy,Positive,1
hardy,Positive,1
harmoniously,Positive,1
harmony,Positive,1
harvest,Positive,1
haven,Positive,1
headway,Positive,1
heal,Positive,1
healing,Positive,1
healthful,Positive,1
healthy,Positive,1
heartfelt,Positive,1
hearth,Positive,1
heartily,Positive,1
heavenly,Positive,1
heavens,Positive,1
hedonism,Positive,1
heft,Positive,1
helmet,Positive,1
helper,Positive,1
helpful,Positive,1
herbal,Positive,1
hero,Positive,1
heroic,Positive,1
heroics,Positive,1
heroine,Positive,1
heroism,Positive,1
heyday,Positive,1
highest,Positive,1
hilarious,Positive,1
hilarity,Positive,1
hire,Positive,1
hobby,Positive,1
holiday,Positive,1
holiness,Positive,1
holy,Positive,1
homage,Positive,1
homology,Positive,1
honest,Positive,1
honesty,Positive,1
honey,Positive,1
honeymoon,Positive,1
honor,Positive,1
honorable,Positive,1
hope,Positive,1
hopeful,Positive,1
horizon,Positive,1
hospitality,Positive,1
household,Positive,1
housekeeping,Positive,1
hug,Positive,1
humane,Positive,1
humanitarian,Positive,1
humanity,Positive,1
humble,Positive,1
humbled,Positive,1
humbly,Positive,1
humility,Positive,1
humorist,Positive,1
humorous,Positive,1
hurrah,Positive,1
husbandry,Positive,1
hush,Positive,1
hut,Positive,1
hygienic,Positive,1
hymn,Positive,1
idealism,Positive,1
idol,Positive,1
illuminate,Positive,1
illumination,Positive,1
illustrate,Positive,1
illustrious,Positive,1
imaginative,Positive,1
immaculate,Positive,1
immediately,Positive,1
immense,Positive,1
immerse,Positive,1
immortal,Positive,1
immovable,Positive,1
impart,Positive,1
impartial,Positive,1
impartiality,Positive,1
impeccable,Positive,1
impervious,Positive,1
importance,Positive,1
important,Positive,1
impress,Positive,1
impression,Positive,1
improve,Positive,1
improved,Positive,1
improvement,Positive,1
improving,Positive,1
improvise,Positive,1
inalienable,Positive,1
inauguration,Positive,1
incisive,Positive,1
include,Positive,1
included,Positive,1
including,Positive,1
inclusive,Positive,1
income,Positive,1
increase,Positive,1
indelible,Positive,1
indemnity,Positive,1
independence,Positive,1
indestructible,Positive,1
individuality,Positive,1
indomitable,Positive,1
ineffable,Positive,1
inexpensive,Positive,1
infallible,Positive,1
infant,Positive,1
infiltration,Positive,1
infinite,Positive,1
infinity,Positive,1
influence,Positive,1
influential,Positive,1
information,Positive,1
ingenious,Positive,1
inheritance,Positive,1
inimitable,Positive,1
innocence,Positive,1
innocent,Positive,1
innocently,Positive,1
innocuous,Positive,1
innovate,Positive,1
innovation,Positive,1
inquirer,Positive,1
inquiry,Positive,1
inquisitive,Positive,1
inseparable,Positive,1
insignia,Positive,1
inspector,Positive,1
inspiration,Positive,1
inspire,Positive,1
inspired,Positive,1
instinctive,Positive,1
instruct,Positive,1
instruction,Positive,1
instructor,Positive,1
instrumental,Positive,1
insure,Positive,1
intact,Positive,1
integrity,Positive,1
intellect,Positive,1
intellectual,Positive,1
intelligence,Positive,1
intelligent,Positive,1
intended,Positive,1
intense,Positive,1
intercourse,Positive,1
interest,Positive,1
interested,Positive,1
interesting,Positive,1
interior,Positive,1
interlocutory,Positive,1
interlude,Positive,1
interminable,Positive,1
intervention,Positive,1
intimate,Positive,1
intonation,Positive,1
intrepid,Positive,1
intuition,Positive,1
intuitive,Positive,1
invariably,Positive,1
inventive,Positive,1
inventor,Positive,1
investigate,Positive,1
invigorate,Positive,1
invitation,Positive,1
invite,Positive,1
inviting,Positive,1
iron,Positive,1
irreducible,Positive,1
irrefutable,Positive,1
jackpot,Positive,1
jam,Positive,1
jest,Positive,1
job,Positive,1
join,Positive,1
joined,Positive,1
joker,Positive,1
joking,Positive,1
journalist,Positive,1
journey,Positive,1
jovial,Positive,1
joy,Positive,1
joyful,Positive,1
joyous,Positive,1
jubilant,Positive,1
jubilee,Positive,1
judicial,Positive,1
judicious,Positive,1
jump,Positive,1
justice,Positive,1
justifiable,Positive,1
justification,Positive,1
keepsake,Positive,1
ken,Positive,1
keynote,Positive,1
keystone,Positive,1
kind,Positive,1
kindness,Positive,1
kindred,Positive,1
king,Positive,1
kiss,Positive,1
kitten,Positive,1
knack,Positive,1
knight,Positive,1
knowing,Positive,1
knowledge,Positive,1
kudos,Positive,1
labor,Positive,1
lace,Positive,1
lamb,Positive,1
land,Positive,1
landed,Positive,1
laser,Positive,1
laudable,Positive,1
laugh,Positive,1
laughing,Positive,1
laughter,Positive,1
launch,Positive,1
laureate,Positive,1
laurel,Positive,1
laurels,Positive,1
lavish,Positive,1
lawful,Positive,1
lead,Positive,1
leader,Positive,1
league,Positive,1
learn,Positive,1
learning,Positive,1
lecturer,Positive,1
leeway,Positive,1
legal,Positive,1
legalized,Positive,1
legendary,Positive,1
legibility,Positive,1
legible,Positive,1
leisure,Positive,1
leisurely,Positive,1
lemma,Positive,1
lenient,Positive,1
lesson,Positive,1
lettered,Positive,1
level,Positive,1
leverage,Positive,1
liberal,Positive,1
liberate,Positive,1
liberation,Positive,1
liberty,Positive,1
library,Positive,1
lifeblood,Positive,1
lighthouse,Positive,1
liking,Positive,1
linguist,Positive,1
lion,Positive,1
lithe,Positive,1
logical,Positive,1
longevity,Positive,1
lord,Positive,1
lordship,Positive,1
lovable,Positive,1
love,Positive,1
lovely,Positive,1
lovemaking,Positive,1
lover,Positive,1
loving,Positive,1
loyal,Positive,1
loyalty,Positive,1
luck,Positive,1
lucky,Positive,1
luscious,Positive,1
luster,Positive,1
lustrous,Positive,1
luxuriant,Positive,1
luxurious,Positive,1
luxury,Positive,1
lyre,Positive,1
lyrical,Positive,1
magical,Positive,1
magnet,Positive,1
magnetism,Positive,1
magnetite,Positive,1
magnificence,Positive,1
magnificent,Positive,1
maiden,Positive,1
main,Positive,1
mainstay,Positive,1
majestic,Positive,1
majesty,Positive,1
major,Positive,1
majority,Positive,1
manage,Positive,1
management,Positive,1
mandarin,Positive,1
manhood,Positive,1
manifested,Positive,1
manly,Positive,1
manna,Positive,1
mannered,Positive,1
manners,Positive,1
manufacturer,Positive,1
march,Positive,1
marked,Positive,1
marketable,Positive,1
marquis,Positive,1
marriage,Positive,1
marrow,Positive,1
marry,Positive,1
marshal,Positive,1
marvel,Positive,1
marvelous,Positive,1
marvelously,Positive,1
masculine,Positive,1
massage,Positive,1
master,Positive,1
masterpiece,Positive,1
mastery,Positive,1
mate,Positive,1
maternal,Positive,1
matrimony,Positive,1
matron,Positive,1
maximum,Positive,1
mayor,Positive,1
meadow,Positive,1
measured,Positive,1
medal,Positive,1
mediate,Positive,1
mediation,Positive,1
mediator,Positive,1
medical,Positive,1
meditate,Positive,1
mediterranean,Positive,1
medley,Positive,1
memento,Positive,1
memorable,Positive,1
mending,Positive,1
menses,Positive,1
mentor,Positive,1
merciful,Positive,1
mercy,Positive,1
merge,Positive,1
merit,Positive,1
meritorious,Positive,1
merriment,Positive,1
merry,Positive,1
metropolitan,Positive,1
mettle,Positive,1
microscopy,Positive,1
midwife,Positive,1
midwifery,Positive,1
mighty,Positive,1
mime,Positive,1
mindful,Positive,1
mindfulness,Positive,1
ministry,Positive,1
miracle,Positive,1
miraculous,Positive,1
mirth,Positive,1
missionary,Positive,1
model,Positive,1
moderate,Positive,1
moderator,Positive,1
modest,Positive,1
modesty,Positive,1
momentum,Positive,1
monetary,Positive,1
money,Positive,1
monk,Positive,1
monument,Positive,1
moral,Positive,1
morality,Positive,1
morals,Positive,1
mortar,Positive,1
mother,Positive,1
motherhood,Positive,1
motive,Positive,1
movable,Positive,1
mover,Positive,1
mug,Positive,1
muscular,Positive,1
music,Positive,1
musical,Positive,1
mutable,Positive,1
mutual,Positive,1
nap,Positive,1
naturalist,Positive,1
navigable,Positive,1
neatly,Positive,1
nectar,Positive,1
